hour,day,week,consommation
17,0,16,1732
17,0,17,1766
17,0,18,1628
17,0,19,1622
17,0,20,1703
17,0,21,1371
17,0,22,1955
17,0,23,1808
17,0,24,1945
17,0,25,1861
17,0,26,1720
17,0,27,1826
17,0,28,1769
17,0,29,1934
17,0,30,1566
17,0,31,1366
17,0,32,1398
17,0,33,1377
17,0,34,1705
17,0,35,1559
17,0,36,1980
17,0,37,2017
17,0,38,1574
17,0,39,1861
17,0,40,1618
17,0,41,1609
17,0,42,1738
17,0,43,1620
17,0,44,1254
17,0,45,1681
17,0,46,1647
17,0,47,1657
17,0,48,1651
17,0,49,1649
17,0,50,1614
17,0,51,1301
17,0,52,1147
17,1,1,1500
17,1,2,1526
17,1,3,1513
17,1,4,1551
17,1,5,1692
17,1,6,1581
17,1,7,1590
17,1,8,1680
17,1,9,1672
17,1,10,1555
17,1,11,1543
17,1,12,1567
17,1,13,1842
17,1,14,1685
17,1,15,1604
17,1,16,1633
17,1,17,1806
17,1,18,1796
17,1,19,1796
17,1,20,1591
17,1,21,1642
17,1,22,1879
17,1,23,1814
17,1,24,2036
17,1,25,1861
17,1,26,1746
17,1,27,1761
17,1,28,1634
17,1,29,1922
17,1,30,1548
17,1,31,1296
17,1,32,1505
17,1,33,1340
17,1,34,1546
17,1,35,1728
17,1,36,1971
17,1,37,1969
17,1,38,1607
17,1,39,1584
17,1,40,1639
17,1,41,1654
17,1,42,1695
17,1,43,1582
17,1,44,1570
17,1,45,1571
17,1,46,1637
17,1,47,1515
17,1,48,1570
17,1,49,1623
17,1,50,1568
17,1,51,1227
17,1,52,1250
17,2,1,1456
17,2,2,1556
17,2,3,1591
17,2,4,1547
17,2,5,1562
17,2,6,1586
17,2,7,1586
17,2,8,1707
17,2,9,1574
17,2,10,1539
17,2,11,1550
17,2,12,1626
17,2,13,1807
17,2,14,1548
17,2,15,1542
17,2,16,1565
17,2,17,1666
17,2,18,1665
17,2,19,1580
17,2,20,1623
17,2,21,1778
17,2,22,1734
17,2,23,1860
17,2,24,2115
17,2,25,1757
17,2,26,1669
17,2,27,1806
17,2,28,1385
17,2,29,1840
17,2,30,1486
17,2,31,1279
17,2,32,1623
17,2,33,1235
17,2,34,1674
17,2,35,1849
17,2,36,1935
17,2,37,1847
17,2,38,1694
17,2,39,1710
17,2,40,1565
17,2,41,1527
17,2,42,1784
17,2,43,1540
17,2,44,1553
17,2,45,1584
17,2,46,1575
17,2,47,1457
17,2,48,1700
17,2,49,1553
17,2,50,1570
17,2,51,1167
17,2,52,1204
17,3,1,1463
17,3,2,1615
17,3,3,1555
17,3,4,1615
17,3,5,1626
17,3,6,1630
17,3,7,1554
17,3,8,1727
17,3,9,1645
17,3,10,1695
17,3,11,1631
17,3,12,1615
17,3,13,1841
17,3,14,1606
17,3,15,1591
17,3,16,1580
17,3,17,1605
17,3,18,1784
17,3,19,1345
17,3,20,1660
17,3,21,1805
17,3,22,1918
17,3,23,1934
17,3,24,1959
17,3,25,1710
17,3,26,1818
17,3,27,1752
17,3,28,1640
17,3,29,1904
17,3,30,1608
17,3,31,1379
17,3,32,1648
17,3,33,1354
17,3,34,1735
17,3,35,1863
17,3,36,1744
17,3,37,1684
17,3,38,1869
17,3,39,1548
17,3,40,1591
17,3,41,1640
17,3,42,1603
17,3,43,1592
17,3,44,1561
17,3,45,1303
17,3,46,1570
17,3,47,1530
17,3,48,1678
17,3,49,1642
17,3,50,1596
17,3,51,1150
17,3,52,1172
17,4,1,1398
17,4,2,1488
17,4,3,1494
17,4,4,1524
17,4,5,1600
17,4,6,1559
17,4,7,1500
17,4,8,1547
17,4,9,1541
17,4,10,1483
17,4,11,1502
17,4,12,1634
17,4,13,1730
17,4,14,1620
17,4,15,1504
17,4,16,1700
17,4,17,1522
17,4,18,1616
17,4,19,1354
17,4,20,1644
17,4,21,1831
17,4,22,1827
17,4,23,1847
17,4,24,1997
17,4,25,1717
17,4,26,1881
17,4,27,1727
17,4,28,1690
17,4,29,1943
17,4,30,1390
17,4,31,1412
17,4,32,1715
17,4,33,1459
17,4,34,1535
17,4,35,1735
17,4,36,1636
17,4,37,1706
17,4,38,1843
17,4,39,1768
17,4,40,1505
17,4,41,1515
17,4,42,1528
17,4,43,1535
17,4,44,1486
17,4,45,1515
17,4,46,1432
17,4,47,1499
17,4,48,1478
17,4,49,1601
17,4,50,1467
17,4,51,1106
17,4,52,1310
17,4,53,1229
17,5,1,1047
17,5,2,1086
17,5,3,1080
17,5,4,1110
17,5,5,1184
17,5,6,1089
17,5,7,1109
17,5,8,1095
17,5,9,1133
17,5,10,1132
17,5,11,1080
17,5,12,1106
17,5,13,1064
17,5,14,1128
17,5,15,1086
17,5,16,1348
17,5,17,1069
17,5,18,1366
17,5,19,1115
17,5,20,1205
17,5,21,1376
17,5,22,1153
17,5,23,1466
17,5,24,1452
17,5,25,1384
17,5,26,1374
17,5,27,1447
17,5,28,1297
17,5,29,1218
17,5,30,1238
17,5,31,1130
17,5,32,1726
17,5,33,1505
17,5,34,1211
17,5,35,1423
17,5,36,1394
17,5,37,1351
17,5,38,1441
17,5,39,1309
17,5,40,1084
17,5,41,1115
17,5,42,1080
17,5,43,1142
17,5,44,1074
17,5,45,1102
17,5,46,1013
17,5,47,1060
17,5,48,1085
17,5,49,1058
17,5,50,1061
17,5,51,1053
17,5,53,1013
17,6,1,1056
17,6,2,1082
17,6,3,1095
17,6,4,1120
17,6,5,1129
17,6,6,1080
17,6,7,1172
17,6,8,1147
17,6,9,1083
17,6,10,1109
17,6,11,1081
17,6,12,1192
17,6,13,1098
17,6,14,1140
17,6,15,1072
17,6,16,1304
17,6,17,1076
17,6,18,1321
17,6,19,1305
17,6,20,1199
17,6,21,1326
17,6,22,1125
17,6,23,1465
17,6,24,1200
17,6,25,1438
17,6,26,1331
17,6,27,1403
17,6,28,1440
17,6,29,1358
17,6,30,1131
17,6,31,1236
17,6,32,1581
17,6,33,1355
17,6,34,1228
17,6,35,1455
17,6,36,1436
17,6,37,1085
17,6,38,1303
17,6,39,1185
17,6,40,1098
17,6,41,1135
17,6,42,1101
17,6,43,1180
17,6,44,1078
17,6,45,1107
17,6,46,995
17,6,47,1063
17,6,48,1075
17,6,49,1049
17,6,50,1053
17,6,51,1032
17,6,53,1035
18,0,1,1341
18,0,2,1372
18,0,3,1418
18,0,4,1437
18,0,5,1480
18,0,6,1454
18,0,7,1432
18,0,8,1547
18,0,9,1457
18,0,10,1433
18,0,11,1467
18,0,12,1482
18,0,13,1787
18,0,14,1353
18,0,15,1576
18,0,16,1673
18,0,17,1677
18,0,18,1563
18,0,19,1606
18,0,20,1625
18,0,21,1354
18,0,22,1867
18,0,23,1711
18,0,24,1953
18,0,25,1792
18,0,26,1763
18,0,27,1809
18,0,28,1739
18,0,29,1903
18,0,30,1500
18,0,31,1346
18,0,32,1408
18,0,33,1357
18,0,34,1641
18,0,35,1520
18,0,36,1884
18,0,37,1951
18,0,38,1533
18,0,39,1829
18,0,40,1630
18,0,41,1602
18,0,42,1631
18,0,43,1564
18,0,44,1231
18,0,45,1597
18,0,46,1604
18,0,47,1585
18,0,48,1575
18,0,49,1567
18,0,50,1538
18,0,51,1211
18,0,52,1131
18,1,1,1374
18,1,2,1406
18,1,3,1343
18,1,4,1476
18,1,5,1508
18,1,6,1479
18,1,7,1468
18,1,8,1570
18,1,9,1530
18,1,10,1452
18,1,11,1458
18,1,12,1487
18,1,13,1817
18,1,14,1602
18,1,15,1509
18,1,16,1606
18,1,17,1781
18,1,18,1705
18,1,19,1705
18,1,20,1528
18,1,21,1619
18,1,22,1834
18,1,23,1824
18,1,24,2039
18,1,25,1880
18,1,26,1682
18,1,27,1740
18,1,28,1604
18,1,29,1916
18,1,30,1517
18,1,31,1237
18,1,32,1512
18,1,33,1332
18,1,34,1555
18,1,35,1685
18,1,36,1973
18,1,37,1908
18,1,38,1626
18,1,39,1611
18,1,40,1590
18,1,41,1556
18,1,42,1692
18,1,43,1578
18,1,44,1499
18,1,45,1535
18,1,46,1597
18,1,47,1486
18,1,48,1543
18,1,49,1569
18,1,50,1558
18,1,51,1157
18,1,52,1174
18,2,1,1355
18,2,2,1413
18,2,3,1423
18,2,4,1456
18,2,5,1440
18,2,6,1509
18,2,7,1491
18,2,8,1561
18,2,9,1488
18,2,10,1464
18,2,11,1458
18,2,12,1507
18,2,13,1774
18,2,14,1557
18,2,15,1537
18,2,16,1546
18,2,17,1581
18,2,18,1617
18,2,19,1532
18,2,20,1565
18,2,21,1783
18,2,22,1729
18,2,23,1846
18,2,24,2064
18,2,25,1691
18,2,26,1696
18,2,27,1803
18,2,28,1377
18,2,29,1886
18,2,30,1489
18,2,31,1238
18,2,32,1607
18,2,33,1204
18,2,34,1698
18,2,35,1760
18,2,36,1896
18,2,37,1703
18,2,38,1643
18,2,39,1640
18,2,40,1475
18,2,41,1478
18,2,42,1740
18,2,43,1520
18,2,44,1517
18,2,45,1480
18,2,46,1511
18,2,47,1419
18,2,48,1630
18,2,49,1499
18,2,50,1535
18,2,51,1152
18,2,52,1146
18,3,1,1380
18,3,2,1444
18,3,3,1412
18,3,4,1512
18,3,5,1489
18,3,6,1474
18,3,7,1450
18,3,8,1587
18,3,9,1551
18,3,10,1574
18,3,11,1484
18,3,12,1498
18,3,13,1814
18,3,14,1570
18,3,15,1559
18,3,16,1622
18,3,17,1581
18,3,18,1666
18,3,19,1334
18,3,20,1641
18,3,21,1782
18,3,22,1894
18,3,23,1870
18,3,24,1943
18,3,25,1665
18,3,26,1912
18,3,27,1743
18,3,28,1613
18,3,29,1876
18,3,30,1549
18,3,31,1380
18,3,32,1743
18,3,33,1393
18,3,34,1733
18,3,35,1848
18,3,36,1718
18,3,37,1659
18,3,38,1852
18,3,39,1552
18,3,40,1549
18,3,41,1581
18,3,42,1578
18,3,43,1612
18,3,44,1537
18,3,45,1263
18,3,46,1562
18,3,47,1531
18,3,48,1654
18,3,49,1564
18,3,50,1604
18,3,51,1142
18,3,52,1158
18,4,1,1304
18,4,2,1410
18,4,3,1383
18,4,4,1428
18,4,5,1480
18,4,6,1450
18,4,7,1414
18,4,8,1463
18,4,9,1459
18,4,10,1411
18,4,11,1420
18,4,12,1548
18,4,13,1705
18,4,14,1596
18,4,15,1438
18,4,16,1639
18,4,17,1495
18,4,18,1559
18,4,19,1332
18,4,20,1582
18,4,21,1793
18,4,22,1797
18,4,23,1832
18,4,24,1889
18,4,25,1694
18,4,26,1863
18,4,27,1707
18,4,28,1652
18,4,29,1899
18,4,30,1395
18,4,31,1400
18,4,32,1686
18,4,33,1455
18,4,34,1531
18,4,35,1678
18,4,36,1687
18,4,37,1691
18,4,38,1788
18,4,39,1707
18,4,40,1484
18,4,41,1489
18,4,42,1504
18,4,43,1519
18,4,44,1475
18,4,45,1450
18,4,46,1440
18,4,47,1484
18,4,48,1479
18,4,49,1530
18,4,50,1331
18,4,51,1100
18,4,52,1288
18,4,53,1204
18,5,1,1051
18,5,2,1074
18,5,3,1085
18,5,4,1123
18,5,5,1187
18,5,6,1091
18,5,7,1124
18,5,8,1100
18,5,9,1096
18,5,10,1116
18,5,11,1102
18,5,12,1106
18,5,13,1101
18,5,14,1099
18,5,15,1099
18,5,16,1338
18,5,17,1060
18,5,18,1376
18,5,19,1138
18,5,20,1198
18,5,21,1363
18,5,22,1225
18,5,23,1462
18,5,24,1549
18,5,25,1363
18,5,26,1396
18,5,27,1340
18,5,28,1294
18,5,29,1271
18,5,30,1205
18,5,31,1186
18,5,32,1775
18,5,33,1538
18,5,34,1215
18,5,35,1413
18,5,36,1399
18,5,37,1318
18,5,38,1354
18,5,39,1311
18,5,40,1095
18,5,41,1100
18,5,42,1051
18,5,43,1116
18,5,44,1068
18,5,45,1105
18,5,46,995
18,5,47,1078
18,5,48,1089
18,5,49,1046
18,5,50,1023
18,5,51,1058
18,5,53,1025
18,6,1,1047
18,6,2,1057
18,6,3,1090
18,6,4,1107
18,6,5,1128
18,6,6,1058
18,6,7,1138
18,6,8,1115
18,6,9,1088
18,6,10,1076
18,6,11,1086
18,6,12,1167
18,6,13,1118
18,6,14,1093
18,6,15,1078
18,6,16,1293
18,6,17,1087
18,6,18,1351
18,6,19,1201
18,6,20,1174
18,6,21,1324
18,6,22,1131
18,6,23,1456
18,6,24,1181
18,6,25,1476
18,6,26,1301
18,6,27,1437
18,6,28,1441
18,6,29,1384
18,6,30,1137
18,6,31,1252
18,6,32,1639
18,6,33,1328
18,6,34,1173
18,6,35,1443
18,6,36,1407
18,6,37,1060
18,6,38,1346
18,6,39,1106
18,6,40,1073
18,6,41,1197
18,6,42,1122
18,6,43,1162
18,6,44,1056
18,6,45,1099
18,6,46,996
18,6,47,1071
18,6,48,1060
18,6,49,1062
18,6,50,1010
18,6,51,1032
18,6,53,1015
19,0,1,1188
19,0,2,1218
19,0,3,1249
19,0,4,1293
19,0,5,1313
19,0,6,1290
19,0,7,1282
19,0,8,1351
19,0,9,1293
19,0,10,1266
19,0,11,1250
19,0,12,1235
19,0,13,1686
19,0,14,1291
19,0,15,1476
19,0,16,1469
19,0,17,1505
19,0,18,1562
19,0,19,1470
19,0,20,1511
19,0,21,1309
19,0,22,1695
19,0,23,1664
19,0,24,1885
19,0,25,1571
19,0,26,1665
19,0,27,1739
19,0,28,1525
19,0,29,1751
19,0,30,1459
19,0,31,1337
19,0,32,1387
19,0,33,1327
19,0,34,1479
19,0,35,1429
19,0,36,1864
19,0,37,1796
19,0,38,1484
19,0,39,1722
19,0,40,1520
19,0,41,1508
19,0,42,1499
19,0,43,1543
19,0,44,1239
19,0,45,1519
19,0,46,1549
19,0,47,1467
19,0,48,1521
19,0,49,1521
19,0,50,1488
19,0,51,1159
19,0,52,1149
19,1,1,1193
19,1,2,1264
19,1,3,1247
19,1,4,1234
19,1,5,1350
19,1,6,1289
19,1,7,1264
19,1,8,1434
19,1,9,1354
19,1,10,1257
19,1,11,1261
19,1,12,1300
19,1,13,1739
19,1,14,1510
19,1,15,1412
19,1,16,1511
19,1,17,1554
19,1,18,1560
19,1,19,1560
19,1,20,1423
19,1,21,1545
19,1,22,1767
19,1,23,1724
19,1,24,1939
19,1,25,1586
19,1,26,1516
19,1,27,1598
19,1,28,1401
19,1,29,1837
19,1,30,1483
19,1,31,1190
19,1,32,1517
19,1,33,1305
19,1,34,1439
19,1,35,1615
19,1,36,1899
19,1,37,1830
19,1,38,1535
19,1,39,1506
19,1,40,1528
19,1,41,1492
19,1,42,1591
19,1,43,1469
19,1,44,1472
19,1,45,1494
19,1,46,1507
19,1,47,1440
19,1,48,1506
19,1,49,1547
19,1,50,1475
19,1,51,1180
19,1,52,1154
19,2,1,1235
19,2,2,1287
19,2,3,1300
19,2,4,1297
19,2,5,1349
19,2,6,1288
19,2,7,1257
19,2,8,1343
19,2,9,1330
19,2,10,1274
19,2,11,1308
19,2,12,1309
19,2,13,1705
19,2,14,1399
19,2,15,1459
19,2,16,1482
19,2,17,1465
19,2,18,1513
19,2,19,1496
19,2,20,1420
19,2,21,1654
19,2,22,1620
19,2,23,1792
19,2,24,2010
19,2,25,1581
19,2,26,1571
19,2,27,1655
19,2,28,1316
19,2,29,1775
19,2,30,1506
19,2,31,1335
19,2,32,1583
19,2,33,1193
19,2,34,1592
19,2,35,1616
19,2,36,1817
19,2,37,1619
19,2,38,1616
19,2,39,1548
19,2,40,1447
19,2,41,1447
19,2,42,1604
19,2,43,1430
19,2,44,1471
19,2,45,1448
19,2,46,1467
19,2,47,1349
19,2,48,1579
19,2,49,1473
19,2,50,1469
19,2,51,1138
19,2,52,1182
19,3,1,1217
19,3,2,1338
19,3,3,1274
19,3,4,1281
19,3,5,1324
19,3,6,1317
19,3,7,1231
19,3,8,1398
19,3,9,1346
19,3,10,1357
19,3,11,1278
19,3,12,1256
19,3,13,1702
19,3,14,1542
19,3,15,1456
19,3,16,1523
19,3,17,1421
19,3,18,1537
19,3,19,1302
19,3,20,1608
19,3,21,1647
19,3,22,1811
19,3,23,1726
19,3,24,1830
19,3,25,1510
19,3,26,1676
19,3,27,1559
19,3,28,1505
19,3,29,1770
19,3,30,1531
19,3,31,1367
19,3,32,1640
19,3,33,1364
19,3,34,1621
19,3,35,1736
19,3,36,1620
19,3,37,1585
19,3,38,1735
19,3,39,1493
19,3,40,1487
19,3,41,1466
19,3,42,1466
19,3,43,1479
19,3,44,1495
19,3,45,1255
19,3,46,1515
19,3,47,1429
19,3,48,1582
19,3,49,1543
19,3,50,1506
19,3,51,1125
19,3,52,1177
19,4,1,1186
19,4,2,1250
19,4,3,1246
19,4,4,1248
19,4,5,1264
19,4,6,1236
19,4,7,1250
19,4,8,1280
19,4,9,1269
19,4,10,1241
19,4,11,1224
19,4,12,1296
19,4,13,1640
19,4,14,1499
19,4,15,1375
19,4,16,1612
19,4,17,1405
19,4,18,1493
19,4,19,1302
19,4,20,1508
19,4,21,1723
19,4,22,1718
19,4,23,1763
19,4,24,1874
19,4,25,1528
19,4,26,1748
19,4,27,1614
19,4,28,1510
19,4,29,1726
19,4,30,1418
19,4,31,1388
19,4,32,1652
19,4,33,1439
19,4,34,1389
19,4,35,1575
19,4,36,1664
19,4,37,1626
19,4,38,1693
19,4,39,1640
19,4,40,1392
19,4,41,1445
19,4,42,1393
19,4,43,1470
19,4,44,1462
19,4,45,1447
19,4,46,1379
19,4,47,1423
19,4,48,1435
19,4,49,1464
19,4,50,1280
19,4,51,1115
19,4,52,1293
19,4,53,1111
19,5,1,1050
19,5,2,1085
19,5,3,1094
19,5,4,1118
19,5,5,1181
19,5,6,1069
19,5,7,1094
19,5,8,1100
19,5,9,1102
19,5,10,1110
19,5,11,1072
19,5,12,1095
19,5,13,1102
19,5,14,1090
19,5,15,1077
19,5,16,1344
19,5,17,1072
19,5,18,1372
19,5,19,1094
19,5,20,1177
19,5,21,1359
19,5,22,1208
19,5,23,1468
19,5,24,1519
19,5,25,1400
19,5,26,1408
19,5,27,1338
19,5,28,1295
19,5,29,1281
19,5,30,1128
19,5,31,1251
19,5,32,1770
19,5,33,1511
19,5,34,1201
19,5,35,1425
19,5,36,1375
19,5,37,1332
19,5,38,1367
19,5,39,1341
19,5,40,1075
19,5,41,1111
19,5,42,1042
19,5,43,1130
19,5,44,1066
19,5,45,1065
19,5,46,992
19,5,47,1072
19,5,48,1080
19,5,49,1043
19,5,50,1044
19,5,51,1059
19,5,53,1013
19,6,1,1063
19,6,2,1088
19,6,3,1100
19,6,4,1095
19,6,5,1119
19,6,6,1075
19,6,7,1127
19,6,8,1116
19,6,9,1095
19,6,10,1091
19,6,11,1073
19,6,12,1174
19,6,13,1097
19,6,14,1062
19,6,15,1088
19,6,16,1283
19,6,17,1094
19,6,18,1333
19,6,19,1205
19,6,20,1171
19,6,21,1351
19,6,22,1119
19,6,23,1464
19,6,24,1217
19,6,25,1469
19,6,26,1332
19,6,27,1395
19,6,28,1453
19,6,29,1374
19,6,30,1129
19,6,31,1247
19,6,32,1637
19,6,33,1328
19,6,34,1164
19,6,35,1480
19,6,36,1423
19,6,37,1078
19,6,38,1285
19,6,39,1097
19,6,40,1137
19,6,41,1136
19,6,42,1100
19,6,43,1133
19,6,44,1063
19,6,45,1081
19,6,46,1011
19,6,47,1079
19,6,48,1075
19,6,49,1053
19,6,50,1046
19,6,51,1096
19,6,53,1021
20,0,1,1165
20,0,2,1177
20,0,3,1180
20,0,4,1208
20,0,5,1226
20,0,6,1222
20,0,7,1203
20,0,8,1267
20,0,9,1194
20,0,10,1220
20,0,11,1216
20,0,12,1168
20,0,13,1539
20,0,14,1189
20,0,15,1344
20,0,16,1356
20,0,17,1292
20,0,18,1363
20,0,19,1297
20,0,20,1401
20,0,21,1215
20,0,22,1549
20,0,23,1436
20,0,24,1718
20,0,25,1425
20,0,26,1517
20,0,27,1584
20,0,28,1367
20,0,29,1605
20,0,30,1430
20,0,31,1309
20,0,32,1342
20,0,33,1311
20,0,34,1369
20,0,35,1314
20,0,36,1663
20,0,37,1670
20,0,38,1328
20,0,39,1551
20,0,40,1315
20,0,41,1344
20,0,42,1423
20,0,43,1384
20,0,44,1181
20,0,45,1373
20,0,46,1403
20,0,47,1284
20,0,48,1302
20,0,49,1330
20,0,50,1343
20,0,51,1136
20,0,52,1129
20,1,1,1149
20,1,2,1185
20,1,3,1166
20,1,4,1169
20,1,5,1262
20,1,6,1207
20,1,7,1212
20,1,8,1288
20,1,9,1213
20,1,10,1216
20,1,11,1210
20,1,12,1233
20,1,13,1596
20,1,14,1338
20,1,15,1299
20,1,16,1276
20,1,17,1392
20,1,18,1392
20,1,19,1392
20,1,20,1333
20,1,21,1380
20,1,22,1600
20,1,23,1596
20,1,24,1759
20,1,25,1442
20,1,26,1330
20,1,27,1381
20,1,28,1316
20,1,29,1703
20,1,30,1404
20,1,31,1117
20,1,32,1474
20,1,33,1289
20,1,34,1346
20,1,35,1471
20,1,36,1667
20,1,37,1617
20,1,38,1408
20,1,39,1385
20,1,40,1345
20,1,41,1363
20,1,42,1434
20,1,43,1373
20,1,44,1349
20,1,45,1366
20,1,46,1360
20,1,47,1274
20,1,48,1347
20,1,49,1336
20,1,50,1322
20,1,51,1134
20,1,52,1116
20,2,1,1146
20,2,2,1213
20,2,3,1214
20,2,4,1211
20,2,5,1212
20,2,6,1205
20,2,7,1216
20,2,8,1305
20,2,9,1251
20,2,10,1190
20,2,11,1246
20,2,12,1263
20,2,13,1565
20,2,14,1289
20,2,15,1349
20,2,16,1305
20,2,17,1258
20,2,18,1353
20,2,19,1341
20,2,20,1338
20,2,21,1531
20,2,22,1493
20,2,23,1622
20,2,24,1836
20,2,25,1307
20,2,26,1419
20,2,27,1471
20,2,28,1243
20,2,29,1637
20,2,30,1445
20,2,31,1307
20,2,32,1530
20,2,33,1183
20,2,34,1449
20,2,35,1481
20,2,36,1683
20,2,37,1418
20,2,38,1518
20,2,39,1461
20,2,40,1320
20,2,41,1326
20,2,42,1443
20,2,43,1347
20,2,44,1393
20,2,45,1351
20,2,46,1342
20,2,47,1280
20,2,48,1410
20,2,49,1317
20,2,50,1353
20,2,51,1117
20,2,52,1181
20,3,1,1163
20,3,2,1220
20,3,3,1203
20,3,4,1226
20,3,5,1260
20,3,6,1216
20,3,7,1186
20,3,8,1275
20,3,9,1231
20,3,10,1253
20,3,11,1190
20,3,12,1215
20,3,13,1581
20,3,14,1388
20,3,15,1333
20,3,16,1466
20,3,17,1298
20,3,18,1368
20,3,19,1248
20,3,20,1449
20,3,21,1539
20,3,22,1614
20,3,23,1598
20,3,24,1671
20,3,25,1336
20,3,26,1545
20,3,27,1402
20,3,28,1347
20,3,29,1648
20,3,30,1463
20,3,31,1360
20,3,32,1472
20,3,33,1347
20,3,34,1431
20,3,35,1547
20,3,36,1525
20,3,37,1441
20,3,38,1562
20,3,39,1319
20,3,40,1309
20,3,41,1280
20,3,42,1352
20,3,43,1349
20,3,44,1361
20,3,45,1167
20,3,46,1382
20,3,47,1285
20,3,48,1425
20,3,49,1351
20,3,50,1333
20,3,51,1106
20,3,52,1124
20,4,1,1138
20,4,2,1202
20,4,3,1182
20,4,4,1184
20,4,5,1187
20,4,6,1172
20,4,7,1153
20,4,8,1207
20,4,9,1190
20,4,10,1175
20,4,11,1176
20,4,12,1226
20,4,13,1528
20,4,14,1333
20,4,15,1295
20,4,16,1434
20,4,17,1266
20,4,18,1342
20,4,19,1219
20,4,20,1334
20,4,21,1540
20,4,22,1509
20,4,23,1657
20,4,24,1718
20,4,25,1430
20,4,26,1605
20,4,27,1463
20,4,28,1425
20,4,29,1669
20,4,30,1385
20,4,31,1435
20,4,32,1599
20,4,33,1427
20,4,34,1275
20,4,35,1457
20,4,36,1497
20,4,37,1523
20,4,38,1551
20,4,39,1502
20,4,40,1261
20,4,41,1285
20,4,42,1279
20,4,43,1347
20,4,44,1301
20,4,45,1329
20,4,46,1229
20,4,47,1310
20,4,48,1281
20,4,49,1303
20,4,50,1235
20,4,51,1111
20,4,52,1156
20,4,53,1094
20,5,1,1034
20,5,2,1053
20,5,3,1096
20,5,4,1118
20,5,5,1130
20,5,6,1080
20,5,7,1061
20,5,8,1101
20,5,9,1077
20,5,10,1083
20,5,11,1089
20,5,12,1066
20,5,13,1111
20,5,14,1110
20,5,15,1074
20,5,16,1316
20,5,17,1068
20,5,18,1424
20,5,19,1101
20,5,20,1160
20,5,21,1357
20,5,22,1190
20,5,23,1459
20,5,24,1470
20,5,25,1366
20,5,26,1405
20,5,27,1334
20,5,28,1287
20,5,29,1264
20,5,30,1052
20,5,31,1248
20,5,32,1766
20,5,33,1416
20,5,34,1211
20,5,35,1390
20,5,36,1306
20,5,37,1314
20,5,38,1332
20,5,39,1295
20,5,40,1088
20,5,41,1068
20,5,42,1047
20,5,43,1129
20,5,44,1066
20,5,45,1085
20,5,46,1012
20,5,47,1073
20,5,48,1065
20,5,49,1049
20,5,50,1015
20,5,51,1043
20,5,53,1021
20,6,1,1020
20,6,2,1055
20,6,3,1088
20,6,4,1104
20,6,5,1102
20,6,6,1055
20,6,7,1084
20,6,8,1112
20,6,9,1096
20,6,10,1098
20,6,11,1086
20,6,12,1122
20,6,13,1104
20,6,14,1083
20,6,15,1082
20,6,16,1227
20,6,17,1105
20,6,18,1325
20,6,19,1182
20,6,20,1154
20,6,21,1324
20,6,22,1150
20,6,23,1456
20,6,24,1274
20,6,25,1303
20,6,26,1327
20,6,27,1376
20,6,28,1440
20,6,29,1369
20,6,30,1139
20,6,31,1245
20,6,32,1638
20,6,33,1320
20,6,34,1174
20,6,35,1474
20,6,36,1377
20,6,37,1047
20,6,38,1280
20,6,39,1069
20,6,40,1074
20,6,41,1111
20,6,42,1069
20,6,43,1140
20,6,44,1069
20,6,45,1078
20,6,46,997
20,6,47,1055
20,6,48,1056
20,6,49,1043
20,6,50,1024
20,6,51,1054
20,6,53,1016
21,0,1,1125
21,0,2,1122
21,0,3,1122
21,0,4,1163
21,0,5,1189
21,0,6,1200
21,0,7,1164
21,0,8,1247
21,0,9,1171
21,0,10,1176
21,0,11,1179
21,0,12,1140
21,0,13,1324
21,0,14,1154
21,0,15,1196
21,0,16,1171
21,0,17,1236
21,0,18,1236
21,0,19,1137
21,0,20,1199
21,0,21,1174
21,0,22,1471
21,0,23,1353
21,0,24,1621
21,0,25,1320
21,0,26,1415
21,0,27,1513
21,0,28,1255
21,0,29,1535
21,0,30,1380
21,0,31,1291
21,0,32,1325
21,0,33,1296
21,0,34,1325
21,0,35,1236
21,0,36,1598
21,0,37,1581
21,0,38,1260
21,0,39,1477
21,0,40,1228
21,0,41,1246
21,0,42,1326
21,0,43,1259
21,0,44,1112
21,0,45,1246
21,0,46,1320
21,0,47,1224
21,0,48,1225
21,0,49,1234
21,0,50,1252
21,0,51,1104
21,0,52,1127
21,1,1,1102
21,1,2,1171
21,1,3,1169
21,1,4,1134
21,1,5,1173
21,1,6,1180
21,1,7,1208
21,1,8,1250
21,1,9,1176
21,1,10,1192
21,1,11,1169
21,1,12,1185
21,1,13,1444
21,1,14,1198
21,1,15,1172
21,1,16,1136
21,1,17,1284
21,1,18,1250
21,1,19,1250
21,1,20,1171
21,1,21,1339
21,1,22,1441
21,1,23,1528
21,1,24,1668
21,1,25,1382
21,1,26,1226
21,1,27,1269
21,1,28,1238
21,1,29,1587
21,1,30,1308
21,1,31,1118
21,1,32,1433
21,1,33,1206
21,1,34,1280
21,1,35,1379
21,1,36,1605
21,1,37,1528
21,1,38,1306
21,1,39,1271
21,1,40,1262
21,1,41,1300
21,1,42,1352
21,1,43,1298
21,1,44,1265
21,1,45,1256
21,1,46,1266
21,1,47,1182
21,1,48,1277
21,1,49,1254
21,1,50,1236
21,1,51,1096
21,1,52,1113
21,2,1,1135
21,2,2,1158
21,2,3,1167
21,2,4,1150
21,2,5,1185
